"GeneId","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ProductDescription"
"PBANKA_0000201.1",0,NA,NA,NA,NA,NA,"fam-c protein, pseudogene"
"PBANKA_0000301.1",4.0565634392391,-0.0954449051593431,0.274026272738515,-0.34830567231931,0.72761063435497,0.99958752965436,"fam-b protein"
"PBANKA_0000401.1",0.234040110328093,-0.0596675166163392,0.110875727653758,-0.538147689119737,0.590475091053436,0.99958752965436,"tryptophan-rich antigen, putative, pseudogene"
"PBANKA_0000600.1",16.9635787763543,-0.503792797459825,0.333702146815741,-1.5097079903954,0.1311179515003,0.99958752965436,"PIR protein"
"PBANKA_0000701.1",0.399616105910687,-0.0444169834172344,0.126974565429323,-0.349810084146008,0.726481230566847,0.99958752965436,"PIR protein"
"PBANKA_0000801.1",0,NA,NA,NA,NA,NA,"PIR protein"
"PBANKA_0000901.1",1.49387113321888,-0.180175475049813,0.219653614627058,-0.820270931374048,0.412061673744385,0.99958752965436,"fam-a protein"
"PBANKA_0001001.1",81.0916444381795,-0.398646325283742,0.306542225420223,-1.30046137930022,0.193442884748384,0.99958752965436,"PIR protein"
"PBANKA_0001101.1",27.0885097338803,-0.768544631330485,0.336667614819093,-2.28279940660006,0.0224421869433166,0.654011232001538,"PIR protein"
"PBANKA_0001200.1",0,NA,NA,NA,NA,NA,"fam-a protein, pseudogene"
"PBANKA_0001201.1",41.6638702137128,-0.335338603770568,0.31579887897178,-1.06187395237883,0.288292911480787,0.99958752965436,"PIR protein"
"PBANKA_0001301.1",3.26724729611545,-0.223633256485265,0.282465939371676,-0.791717603130205,0.42852535585261,0.99958752965436,"PIR protein"
"PBANKA_0001401.1",4.94171553459219,0.0461824243558719,0.329300345964985,0.140244080887733,0.888467144525813,0.99958752965436,"PIR protein"
"PBANKA_0001501.1",0,NA,NA,NA,NA,NA,"PIR protein"
"PBANKA_0001601.1",1.24105734741733,-0.281736174775107,0.227921243936288,-1.23611195652241,0.216416951105738,0.99958752965436,"fam-a protein"
"PBANKA_0006300.1",2.64201259099503,-0.0598195033594295,0.263311829966093,-0.227181222230435,0.820282828468844,0.99958752965436,"PIR protein"
"PBANKA_0006401.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0006501.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0006600.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0006701.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0006800.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0006900.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0007000.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0007100.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0007200.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0007300.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0007401.1",0.698910984802518,0.140817915588873,0.196903978956663,0.71516033517975,0.474509975394788,0.99958752965436,"PIR protein"
"PBANKA_0007501.1",0.276096174905621,-0.0613443252829389,0.110906682747715,-0.55311658200509,0.580183582765007,0.99958752965436,"fam-a protein"
"PBANKA_0007601.1",0,NA,NA,NA,NA,NA,"PIR protein"
"PBANKA_0007701.1",0.653882224268839,0.00359613985550912,0.142954805579362,0.0251557815138485,0.979930707023556,0.99958752965436,"PIR protein, pseudogene"
"PBANKA_0007801.1",0.868969149636431,-0.11343980234096,0.17883222232022,-0.634336479573759,0.525861254237829,0.99958752965436,"fam-b protein"
"PBANKA_0007901.1",5.72393190525481,-0.106091087081321,0.336720863449261,-0.315071320483553,0.752707503295809,0.99958752965436,"PIR protein"
"PBANKA_0008001.1",0.188893024681609,0.0176272333411718,0.110827765619153,0.159050696751802,0.873628931928875,0.99958752965436,"PIR protein"
"PBANKA_0008101.1",10.2847226761691,-1.08856020509792,0.340839905419575,-3.19375808932319,0.00140433743990339,0.0960379563901934,"fam-a protein"
"PBANKA_0008201.1",2.01996093462025,-0.237413110842083,0.249543272178637,-0.951390549500083,0.341406155943976,0.99958752965436,"PIR protein"
"PBANKA_0008301.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0008401.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0008501.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0008601.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0008701.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0008801.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0008901.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0009101.1",0,NA,NA,NA,NA,NA,"PIR protein, pseudogene"
"PBANKA_0100021.1",656.970161982567,-0.894694787864476,0.296049297688544,-3.02211420479616,0.00251015825137101,0.14883792334609,"fam-b protein"
"PBANKA_0100041.1",4.24583843012006,0.143073805017575,0.305931833271344,0.467665634817012,0.640023720015794,0.99958752965436,"conserved rodent malaria protein, unknown function"
"PBANKA_0100061.1",532.860073036048,-0.446178181944137,0.288582835376532,-1.54610090153831,0.122080201112017,0.99958752965436,"fam-c protein"
"PBANKA_0100081.1",15.6398310359793,-0.22583778838189,0.335261601964293,-0.673616623731171,0.500555081632427,0.99958752965436,"PIR protein, pseudogene"
"PBANKA_0100100.1",29.5039525017642,-0.180312116984155,0.340770299098861,-0.5291309643504,0.596714602712059,0.99958752965436,"fam-a protein"
"PBANKA_0100200.1",1114.50758427512,-0.0399207946363635,0.297672186667916,-0.134109925026013,0.893315651507866,0.99958752965436,"Plasmodium exported protein, unknown function"
"PBANKA_0100300.1",96.5333069419691,-0.132241673395418,0.316029132020519,-0.418447731542772,0.675619794419761,0.99958752965436,"lysophospholipase, putative, pseudogene"
"PBANKA_0100400.1",1873.25048665895,0.121136445908,0.340843187255052,0.355402280102944,0.722288240944516,0.99958752965436,"reticulocyte binding protein, putative"
"PBANKA_0100500.1",1545.81651237203,-0.394802804171695,0.283832785064371,-1.39096970098841,0.164234614807467,0.99958752965436,"PIR protein"
"PBANKA_0100600.1",1161.48516956094,-0.335599269300068,0.274669363303258,-1.22183000413314,0.221771919592815,0.99958752965436,"schizont membrane associated cytoadherence protein"
"PBANKA_0100700.1",14834.1710733127,-0.405977466431544,0.265016248176772,-1.53189651285361,0.125547974180349,0.99958752965436,"Plasmodium exported protein, unknown function"
"PBANKA_0100800.1",1070.41741354704,0.281403819108251,0.327222921912935,0.859975876577268,0.389802340352532,0.99958752965436,"conserved Plasmodium protein, unknown function"
"PBANKA_0100900.1",5055.20320453747,-0.214928729826722,0.337976304722666,-0.635928397415572,0.524823092638141,0.99958752965436,"ATP-dependent RNA helicase, putative"
"PBANKA_0101000.1",806.384398588266,-0.123778568801516,0.281691354439489,-0.439412026144043,0.660363014073499,0.99958752965436,"MYND finger protein, putative"
"PBANKA_0101100.1",126.562091811476,0.11423024864216,0.275304766618986,0.414922887260618,0.678198354555002,0.99958752965436,"liver merozoite formation protein"
"PBANKA_0101200.1",495.968074617284,-0.237675883018144,0.29305640860017,-0.811024349044064,0.417351687910907,0.99958752965436,"elongation factor G, putative"
"PBANKA_0101300.1",406.817693181638,-0.228614644653581,0.323810061707325,-0.706014641571621,0.480179032209192,0.99958752965436,"geranylgeranyltransferase, putative"
"PBANKA_0101400.1",1949.71142729628,-0.00773757983063266,0.266544220138202,-0.0290292538574678,0.976841259216973,0.99958752965436,"conserved Plasmodium protein, unknown function"
"PBANKA_0101500.1",437.93083709605,-0.100308362953849,0.339261013745148,-0.295667226382811,0.767484228261641,0.99958752965436,"conserved Plasmodium protein, unknown function"
"PBANKA_0101600.1",789.032039708708,-0.0414393322301075,0.320032826500047,-0.129484630321513,0.896974185794511,0.99958752965436,"conserved Plasmodium protein, unknown function"
"PBANKA_0101700.1",988.85091039947,-0.108399531097034,0.303022827516661,-0.357727277464183,0.720547417693485,0.99958752965436,"conserved Plasmodium protein, unknown function"
"PBANKA_0101800.1",1255.49779273482,-0.353253872209696,0.240286116731708,-1.47013850410726,0.141524245886514,0.99958752965436,"conserved Plasmodium protein, unknown function"
"PBANKA_0101900.1",500.806358813682,0.0130554214954497,0.30171034678198,0.0432713747960513,0.96548520944544,0.99958752965436,"RNA-binding protein, putative"
"PBANKA_0102000.1",371.338303007813,0.209935543744378,0.329656783033851,0.636830650995041,0.524235158584143,0.99958752965436,"mitochondrial chaperone BCS1, putative"
"PBANKA_0102100.1",778.417585395474,-0.146969217411524,0.241911956163996,-0.607531846470174,0.543498014675573,0.99958752965436,"dihydroorotate dehydrogenase, putative"
"PBANKA_0102200.1",3658.07644796959,-0.260449884907093,0.338831191198278,-0.768671514526188,0.442088339296274,0.99958752965436,"trophozoite exported protein 1, putative"
"PBANKA_0102300.1",118.680788888103,0.403840022689056,0.339205124582886,1.19054811800279,0.2338310294542,0.99958752965436,"cation/H+ antiporter"
"PBANKA_0102400.1",413.332458271484,2.05540396665545,0.31135388419695,6.60150417572851,4.07006801314236e-11,2.31948653771191e-08,"conserved Plasmodium protein, unknown function"
"PBANKA_0102500.1",329.84883070204,0.581650049063059,0.283688999923151,2.05030878610247,0.0403343077525175,0.793442292678908,"phenylalanine--tRNA ligase, putative"
"PBANKA_0102600.1",614.509732675803,0.0736488888319032,0.322715791813684,0.228215943254564,0.819478367531362,0.99958752965436,"centrosomal protein CEP76, putative"
"PBANKA_0102700.1",21.6386343868923,0.113401869717848,0.336083107350647,0.33742210553752,0.735798722933276,0.99958752965436,"conserved Plasmodium protein, unknown function"
"PBANKA_0102800.1",2655.95281206132,0.0512139574814503,0.34090443129919,0.150229661979674,0.880583424573918,0.99958752965436,"conserved Plasmodium protein, unknown function"
"PBANKA_0102900.1",574.970711234655,0.0375938017416299,0.338379894074438,0.111099395679106,0.911537527954465,0.99958752965436,"transcription factor with AP2 domain(s), putative"
"PBANKA_0103000.1",100.060681091667,0.100467247919144,0.33328297272902,0.301447286960051,0.763073440409608,0.99958752965436,"mitochondrial ribosomal protein L41, putative"
"PBANKA_0103100.1",757.733532306981,0.234218176683428,0.296644932791677,0.789557315135099,0.4297863448384,0.99958752965436,"conserved Plasmodium protein, unknown function"
"PBANKA_0103200.1",62.622653333594,0.092523020241825,0.312498425213768,0.296075156790098,0.767172685891248,0.99958752965436,"conserved Plasmodium protein, unknown function"
"PBANKA_0103300.1",17267.3039397591,-0.182915275687031,0.340716651026759,-0.53685452453178,0.591368105305134,0.99958752965436,"conserved Plasmodium protein, unknown function"
"PBANKA_0103400.1",163.838962745039,0.284181287326257,0.3076506587767,0.923714216820589,0.355635128142528,0.99958752965436,"glyoxalase I, putative"
"PBANKA_0103500.1",335.985705627964,0.31399576330719,0.325239417073501,0.96542960915537,0.334329677007899,0.99958752965436,"RAP protein, putative"
"PBANKA_0103700.1",119.746933727747,0.238233986563127,0.287454726998411,0.828770460833103,0.407234306192941,0.99958752965436,"conserved Plasmodium protein, unknown function"
"PBANKA_0103800.1",429.331898898807,0.0517031410574214,0.320112886697218,0.161515337888679,0.871687532066485,0.99958752965436,"50S ribosomal protein L24, putative"
"PBANKA_0103900.1",2154.2671617452,-0.453023064674527,0.269017603747665,-1.68399040941372,0.0921835222281858,0.99958752965436,"RNA-binding protein, putative"
"PBANKA_0104000.1",210.738729512789,0.211803232587899,0.330983723304857,0.639920387845824,0.522224358518438,0.99958752965436,"conserved Plasmodium protein, unknown function"
"PBANKA_0104100.1",96.9927348921938,0.441081223706001,0.340339350174718,1.29600418958186,0.194974041494342,0.99958752965436,"serine/threonine protein kinase, putative"
"PBANKA_0104200.1",35.0938142540243,-0.060996119008467,0.324683485379486,-0.187863324607273,0.850983793518053,0.99958752965436,"calcium-binding protein, putative"
"PBANKA_0104300.1",168.291416177863,0.298179568025213,0.312712521259062,0.953526155027832,0.340323550699894,0.99958752965436,"cyclin dependent kinase binding protein, putative"
"PBANKA_0104400.1",145.640035353275,0.000135849471652339,0.310174192752668,0.000437977996965934,0.999650544129422,0.999845483783113,"nucleoside diphosphate kinase, putative"
"PBANKA_0104500.1",18.4355869003151,0.268873953542248,0.335713124926401,0.800903907469193,0.423187277829518,0.99958752965436,"conserved Plasmodium protein, unknown function"
"PBANKA_0104600.1",947.867221008263,-0.0283122034368588,0.333744143378578,-0.0848320607224656,0.932394904631921,0.99958752965436,"DNA repair protein RAD50, putative"
"PBANKA_0104700.1",202.18076517253,0.203087186903832,0.340848347835516,0.595828579465011,0.551289749244054,0.99958752965436,"long chain polyunsaturated fatty acid elongation enzyme, putative"
"PBANKA_0104800.1",3741.70680370466,-0.140346326228334,0.336004216931857,-0.4176921572886,0.676172207140945,0.99958752965436,"conserved Plasmodium protein, unknown function"
"PBANKA_0104900.1",2452.17992115252,-0.320247198333548,0.29467704599457,-1.08677347858119,0.277136931425594,0.99958752965436,"RNA-binding protein, putative"
"PBANKA_0105000.1",181.418447026147,-0.194172929976828,0.317816819695973,-0.610958633852594,0.541226966088598,0.99958752965436,"ubiquitin-conjugating enzyme E2, putative"
"PBANKA_0105100.1",26.0478919889806,-0.027943883541014,0.328772887874192,-0.0849944888147436,0.932265772144845,0.99958752965436,"conserved Plasmodium protein, unknown function"
"PBANKA_0105200.1",1494.30331187822,-0.228407575159352,0.246033987404672,-0.928357815799131,0.353221992797232,0.99958752965436,"polypyrimidine tract-binding protein, putative"
"PBANKA_0105300.1",5247.58523287383,0.0433212538685123,0.339242545236781,0.127699943526468,0.898386434786674,0.99958752965436,"conserved Plasmodium protein, unknown function"
"PBANKA_0105400.1",2331.80458870325,0.195284142971625,0.255855932021136,0.763258218908494,0.445309414226358,0.99958752965436,"coatomer alpha subunit, putative"
"PBANKA_0105500.1",788.24064819148,-0.259741168478133,0.28660759131157,-0.906260602831586,0.36479793294939,0.99958752965436,"glutaredoxin-like protein"
"PBANKA_0105600.1",3605.27339728335,-0.530311153334461,0.30075449013057,-1.76326928021666,0.0778550838889029,0.989248865091313,"translation initiation factor IF-2, putative"
"PBANKA_0105700.1",94.3339369187159,0.932223712913391,0.33851758194966,2.75384134420533,0.0058900313432001,0.274636097811575,"MYND finger protein, putative"
"PBANKA_0105800.1",215.418156886318,0.205849660043115,0.333116821662007,0.617950360525407,0.536608060639959,0.99958752965436,"RING zinc finger protein, putative"
"PBANKA_0105900.1",137.557748982101,-0.0645433835397947,0.340468317312616,-0.189572363294325,0.849644245363775,0.99958752965436,"uroporphyrinogen III decarboxylase"
"PBANKA_0106000.1",424.809511847059,0.161351049772443,0.279672016735491,0.576929546458863,0.563987050058526,0.99958752965436,"G-protein associated signal transduction protein, putative"
"PBANKA_0106100.1",483.264421196315,0.256162225175027,0.280738051617381,0.91245993800709,0.361526649578556,0.99958752965436,"4-hydroxybenzoate polyprenyltransferase, putative"
"PBANKA_0106200.1",85.451107804699,-0.357255319200936,0.304504235916668,-1.17323595885446,0.240701195691984,0.99958752965436,"spindle assembly abnormal protein 6"
"PBANKA_0106300.1",1655.21740055494,0.0828952956771365,0.329465840836069,0.251605129887752,0.801346293088854,0.99958752965436,"conserved Plasmodium protein, unknown function"
"PBANKA_0106400.1",500.893957714575,0.0135798290185983,0.279270441024577,0.0486260879195706,0.96121727939937,0.99958752965436,"GTP-binding protein, putative"
"PBANKA_0106500.1",1123.62130023689,0.0291240916985978,0.327588857692112,0.0889044026215643,0.929157884624136,0.99958752965436,"conserved Plasmodium protein, unknown function"
"PBANKA_0106600.1",198.714392373906,-0.187292084095937,0.251719780154325,-0.744049927189321,0.45684627069907,0.99958752965436,"diphthine methyltransferase, putative"
"PBANKA_0106700.1",1015.30016623232,-0.134194052611574,0.313986041080964,-0.427388593931064,0.669096313775296,0.99958752965436,"conserved Plasmodium protein, unknown function"
"PBANKA_0106800.1",81.1929514813176,-0.149496554563023,0.309046870492892,-0.483734244985542,0.628574486372375,0.99958752965436,"conserved Plasmodium protein, unknown function"
"PBANKA_0106900.1",1879.12848315007,0.00965437243191982,0.321167933488901,0.0300602003663403,0.976019041882262,0.99958752965436,"conserved Plasmodium protein, unknown function"
"PBANKA_0106950.1",422.314405939552,0.0419972161869319,0.32265096836445,0.130162994395523,0.896437471644591,0.99958752965436,"sorting assembly machinery 50 kDa subunit, putative"
"PBANKA_0107000.1",201.291124935217,0.145791167970824,0.328443017705994,0.443885727847407,0.657125203675365,0.99958752965436,"conserved Plasmodium protein, unknown function"
"PBANKA_0107100.1",883.689431851524,0.137108307637077,0.285987858004938,0.479420030603921,0.631639846388826,0.99958752965436,"proteasome subunit alpha type-2, putative"
"PBANKA_0107200.1",23.2293386250837,0.0499872691579296,0.324343049402853,0.154118515102947,0.877516289753887,0.99958752965436,"conserved Plasmodium protein, unknown function"
"PBANKA_0107300.1",4012.26474284429,0.319498167102749,0.234427711677698,1.3628856623487,0.172918548037217,0.99958752965436,"T-complex protein 1 subunit zeta, putative"
"PBANKA_0107400.1",910.219177584397,0.161717406453439,0.247176168852687,0.654259701507954,0.512944503936019,0.99958752965436,"ornithine aminotransferase, putative"
"PBANKA_0107500.1",767.484978605364,0.175392020350793,0.295011973562105,0.594525090737955,0.552160965694751,0.99958752965436,"conserved Plasmodium protein, unknown function"
"PBANKA_0107600.1",20172.5990639807,-0.037297950736823,0.324293223904778,-0.115013043713102,0.908434783266586,0.99958752965436,"conserved Plasmodium protein, unknown function"
"PBANKA_0107700.1",950.5687152182,-0.391815117149074,0.263369343680165,-1.48770206765178,0.136829482082455,0.99958752965436,"zinc transporter ZIP1"
"PBANKA_0107800.1",209.894292478403,-0.331842390677848,0.270083230797952,-1.22866713974589,0.219196631352141,0.99958752965436,"citrate synthase-like protein, putative"
"PBANKA_0107900.1",755.26283569656,-0.033146357378919,0.283835733828253,-0.116780071810745,0.907034336075963,0.99958752965436,"conserved Plasmodium protein, unknown function"
"PBANKA_0108000.1",619.816645334877,0.214063842127023,0.332283983344729,0.644219561750414,0.519433067672911,0.99958752965436,"mitochondrial cardiolipin synthase, putative"
"PBANKA_0108100.1",92.1177121766672,0.492644720271475,0.286760978023868,1.71796289602022,0.0858033832563734,0.99958752965436,"conserved Plasmodium protein, unknown function"
"PBANKA_0108200.1",2613.51289744994,-0.288927528730298,0.338804105120391,-0.852786387070577,0.393777774336222,0.99958752965436,"conserved Plasmodium protein, unknown function"
"PBANKA_0108300.1",92.931688564216,-0.201974019362018,0.334240251175755,-0.604277966676768,0.545658852562707,0.99958752965436,"palmitoyltransferase DHHC2"
"PBANKA_0108400.1",1886.22979545475,0.106324704122142,0.326267320189548,0.325882175574226,0.744513502017999,0.99958752965436,"conserved Plasmodium protein, unknown function"
"PBANKA_0108500.1",417.014265949729,-0.202397902721512,0.279992341511296,-0.722869424317261,0.469760109937675,0.99958752965436,"mitochondrial ribosomal protein L19 precursor, putative"
"PBANKA_0108600.1",935.296798364921,-0.624979947582449,0.309455695011194,-2.01961042455477,0.0434238129903922,0.824891617880451,"pre-mRNA-splicing factor SLU7, putative"
"PBANKA_0108700.1",2589.9526345489,-0.579769627425669,0.324710908126197,-1.7854947675498,0.0741810993075573,0.970984427384792,"RNA-binding protein 25, putative"
